direction,layout,addr,floor,url,price,area,visit,style,xiaoqu,year,title
南,1室0厅,越秀越秀南,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003431429.html,95,18.11平米,0,简装,德政中路聚仁坊,未知年建/塔楼,德政中路 一房出售 交通便利
北,1室0厅,越秀解放南,低楼层/共3层,https://gz.lianjia.com/ershoufang/GZ0003772038.html,80,19平米,0,其他,惠福西路,未知年建/板楼,惠福西路 低楼层
南,1室0厅,越秀东风东,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003317655.html,83,21.31平米,0,简装,东风东路,未知年建/塔楼,东风东路 低层单间 采光通风
西南,1室0厅,越秀解放南,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003382744.html,61.8,17.64平米,0,其他,解放中路象牙街,未知年建/板楼,解放中路 通风采光
南,1室0厅,越秀五羊新城,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003528439.html,75,13平米,0,其他,五羊小区,未知年建/塔楼,五羊小区 小户型
西,1室0厅,越秀东川路,低楼层/共3层,https://gz.lianjia.com/ershoufang/GZ0003287959.html,65,30平米,0,精装,锦桦大厦锦桦荟,2001年建/塔楼,锦桦荟公寓 方正大单间 交通方便
东南,1室1厅,越秀东风东,低楼层/共2层,https://gz.lianjia.com/ershoufang/GZ0003062807.html,75,28.5平米,0,其他,力迅商务大厦,未知年建/塔楼,实用舒适单位 配套完善
北,1室1厅,越秀东风东,低楼层/共2层,https://gz.lianjia.com/ershoufang/GZ0003199329.html,65,25.35平米,0,其他,力迅商务大厦,未知年建/塔楼,力迅商务大厦复式 实用舒适单位 配套完善
南,1室0厅,越秀西华路,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003839589.html,78,26.21平米,0,其他,西华路凉亭街,1994年建/塔楼,凉亭街 精致一房 干净实用
南,1室0厅,越秀西华路,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003930260.html,62,19平米,0,其他,西华路第一津街,1994年建/塔楼,西华路 正规一房
北,1室0厅,越秀东山口,高楼层/共35层,https://gz.lianjia.com/ershoufang/GZ0003214146.html,98,31平米,0,其他,新裕大厦,未知年建/塔楼,新裕大厦电梯楼单间出售
西,1室0厅,越秀西门口,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003699613.html,83,29.97平米,0,其他,净慧路,未知年建/塔楼,越秀区 净慧路
南 北,1室0厅,越秀东山口,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003851757.html,88,17.13平米,0,简装,竹丝岗二马路,1980年建/板楼,竹丝岗二马路 一房一厅 安静舒适
南,1室0厅,越秀建设路,低楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003916726.html,80,22平米,0,其他,建设六马路青菜岗,1996年建/塔楼,青菜岗大院 低层一房 小区环境
东南,1室1厅,越秀盘福,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003385606.html,100,23.75平米,0,其他,解放北路周家巷,未知年建/板楼,周家巷 中层一房 环境幽静
南,1室0厅,越秀建设路,中楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0002840965.html,110,43平米,0,简装,时代YOU公寓,2006年建/塔楼,时代you电梯房
南,1室0厅,越秀东山口,中楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003813922.html,110,43.64平米,0,其他,东山铭泰公馆,未知年建/塔楼,东山铭泰公馆 单身公寓 南向
南,1室1厅,越秀建设路,低楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0003247280.html,105,50平米,0,毛坯,时代YOU公寓,2006年建/塔楼,时代YOU公寓 舒适 南向
北,2室1厅,越秀解放南,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003264607.html,115,44平米,0,其他,大德路濠畔街,未知年建/塔楼,大德路 中层两房 格局方正 通风采光好
南,1室0厅,越秀东山口,中楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003880579.html,105,45.45平米,0,精装,东山铭泰公馆,未知年建/塔楼,东山铭泰 精致公寓单间 交通便利
南,2室1厅,越秀机场路,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003242710.html,100,45.59平米,0,简装,北站路,未知年建/塔楼,精致小两房 精致装修 安静舒适
东,1室1厅,越秀越秀南,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003592175.html,100,28.9平米,0,其他,广舞台二马路,未知年建/塔楼,户型方正 通风采光好
南,1室1厅,越秀黄花岗,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003148172.html,100,25.58平米,0,简装,先烈中路,未知年建/板楼,一房一厅 格局方正 交通方便
南,1室1厅,越秀黄花岗,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003214641.html,110,23.26平米,0,简装,先烈中路81号大院,2000年建/塔楼,81号大院 低层一房 交通方便
南,1室1厅,越秀解放南,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003932257.html,110,28.93平米,0,其他,大德路,未知年建/板楼,大德路 低层精装一房
南 北,1室0厅,越秀东风东,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003929838.html,118,20.81平米,0,其他,梅东路,未知年建/塔楼,梅东路大院 方正一房 住家装修
南,1室1厅,越秀越秀南,低楼层/共10层,https://gz.lianjia.com/ershoufang/GZ0003241604.html,100,27平米,0,其他,珠光雅居,1995年建/塔楼,珠光雅居 楼龄新 环境好
东,1室1厅,越秀东风东,低楼层/共2层,https://gz.lianjia.com/ershoufang/GZ0003312210.html,110,30.27平米,0,其他,力迅商务大厦,未知年建/塔楼,力迅商务大厦 生活 出行方便
北,1室1厅,越秀越秀南,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0002763776.html,100,29.05平米,0,其他,万福路,未知年建/塔楼,万福路 楼梯中层一房 精致装修
南,1室0厅,越秀西门口,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003844681.html,108,29平米,0,其他,光塔路仙邻巷,未知年建/塔楼,西门口 惠福西路 低层一房 格局方正
西南,1室0厅,越秀解放南,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003336177.html,100,31.95平米,0,其他,解放中路魁巷,未知年建/塔楼,解放中路 魁巷社区 新净一房
南,1室0厅,越秀北京路,高楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003280048.html,100,27平米,0,精装,府前铭泰,2014年建/塔楼,府前铭泰 高层电梯单间
南,1室0厅,越秀东山口,高楼层/共10层,https://gz.lianjia.com/ershoufang/GZ0003372269.html,100,28.2平米,0,其他,东山公寓,未知年建/塔楼,东山公寓 装修精致 生活便利
南,2室1厅,越秀桂花岗,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003666793.html,105,39.79平米,0,其他,梓元岗路梓元东一街,未知年建/塔楼,梓元东 中低层两房 南北对流 格局方正
东,1室0厅,越秀东湖,低楼层/共16层,https://gz.lianjia.com/ershoufang/GZ0002623366.html,106,37平米,0,其他,东湖铭泰公馆,未知年建/塔楼,东湖铭泰 东向大开间
南,1室0厅,越秀淘金,高楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003241194.html,112,27.73平米,0,其他,黄花新村,1985年建/板楼,黄花新村 大单间
东南,1室1厅,越秀小北,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003265849.html,105,21.98平米,0,其他,小北路仁安新街,1996年建/塔楼,实用舒适单位 配套完善
南 北,1室0厅,越秀东风东,中楼层/共4层,https://gz.lianjia.com/ershoufang/GZ0003830013.html,115,22.65平米,0,其他,东风东路水均岗,1989年建/塔楼,水均岗 一房一厅 安静不吵 实用
西南,1室1厅,越秀人民路,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0002753602.html,110,34.68平米,0,简装,人民中路,1989年建/塔楼,人民北路 楼梯1房 住家装修 交通方便
南 北,1室0厅,越秀五羊新城,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003662932.html,140,29.66平米,0,其他,五羊小区,1986年建/塔楼,五羊小区H区 交通方便 格局方正
东,1室0厅,越秀解放南,中楼层/共28层,https://gz.lianjia.com/ershoufang/GZ0003650820.html,146,44平米,0,其他,民间金融大厦,2014年建/塔楼,民间金融大厦 电梯房
北,1室0厅,越秀解放南,中楼层/共28层,https://gz.lianjia.com/ershoufang/GZ0003614105.html,130,46平米,0,精装,民间金融大厦,2014年建/塔楼,民间金融大厦 江景公寓楼盘
北,1室0厅,越秀北京路,中楼层/共37层,https://gz.lianjia.com/ershoufang/GZ0003298636.html,145,42.66平米,0,其他,锦源国际公寓,1997年建/塔楼,锦源国际公寓 交通便利 采光好
东,1室0厅,越秀建设路,中楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0002840866.html,120,48平米,0,其他,时代YOU公寓,2006年建/塔楼,时代YOU公寓 旺中带静
南,1室0厅,越秀东湖,高楼层/共16层,https://gz.lianjia.com/ershoufang/GZ0002841171.html,145,46平米,0,其他,东湖铭泰公馆,未知年建/塔楼,酒店式装修 开放厨房 干净明亮
南,1室1厅,越秀建设路,低楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0003247293.html,135,50平米,0,毛坯,时代YOU公寓,2006年建/塔楼,"实用舒适单位，配套完善,可办公"
南,1室1厅,越秀建设路,低楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0003247289.html,120,50平米,0,简装,时代YOU公寓,2006年建/塔楼,时代YOU公寓 南向低层
南,1室1厅,越秀东山口,低楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003264168.html,130,43平米,0,其他,东山铭泰公馆,未知年建/塔楼,东山铭泰公馆  单身公寓  生活便利
北,1室0厅,越秀北京路,高楼层/共37层,https://gz.lianjia.com/ershoufang/GZ0002967531.html,149,43平米,0,其他,锦源国际公寓,1997年建/塔楼,锦源国际高楼层一房 楼下北京路地铁站
西,1室0厅,越秀解放南,高楼层/共28层,https://gz.lianjia.com/ershoufang/GZ0002841261.html,120,44.81平米,0,其他,民间金融大厦,2014年建/塔楼,长堤大马路 民间金融大厦 电梯房
南,1室0厅,越秀建设路,高楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0002924241.html,135,49.84平米,0,其他,时代YOU公寓,2006年建/塔楼,温馨舒适，南向实用
东南,2室1厅,越秀西门口,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002587985.html,140,46平米,0,简装,海珠中路,未知年建/板楼,海珠中路 低层两房 间隔方正
南,2室1厅,越秀机场路,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003630885.html,125,50平米,0,其他,北站路北站新街,未知年建/塔楼,北站路 楼梯中层两房
东 西,2室1厅,越秀机场路,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003432125.html,129,55平米,0,其他,粮油宿舍,1996年建/塔楼,三元里 粮油宿舍楼梯高层两房 格局方正
西北,1室1厅,越秀东山口,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0002560712.html,130,28.97平米,0,其他,署前路庙前西街,1990年建/塔楼,署前路 低层大开间 厅出阳台向南
南,1室1厅,越秀小北,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003598348.html,130,27.87平米,0,简装,小北路三眼井,2000年建/塔楼,小北路 实用单位 户型靓
南,1室1厅,越秀东山口,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003499475.html,130,30.55平米,0,其他,竹丝岗二马路,未知年建/塔楼,竹丝岗二马路 方正实用 中层
东南,1室1厅,越秀东山口,低楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0002830810.html,145,29.67平米,0,其他,竹丝岗大马路,未知年建/塔楼,竹丝岗低层一房出售
东,1室1厅,越秀西门口,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003376955.html,120,34.88平米,0,其他,海珠北路福泉三巷,未知年建/塔楼,海珠北路 福泉社区 一房一厅
东,1室1厅,越秀西门口,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003102838.html,120,25.5平米,0,简装,朝天路崔府街,1990年建/板楼,实用舒适单位 配套完善
南 北,1室0厅,越秀东风东,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003095830.html,145,24.44平米,0,其他,东风东路水均大街,未知年建/塔楼,格局方正 交通方便 安静舒适
南,1室1厅,越秀东湖,低楼层/共16层,https://gz.lianjia.com/ershoufang/GZ0002952899.html,120,39平米,0,其他,东湖铭泰公馆,未知年建/塔楼,东湖铭泰 精致装修 生活便利
北,1室0厅,越秀北京路,高楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003155209.html,140,35平米,0,精装,府前铭泰,2014年建/塔楼,北京路 府前铭泰 电梯公寓 诚意出售
南,1室1厅,越秀西门口,低楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0002450889.html,128,26.62平米,0,其他,米市路统战部大院中心大楼,1980年建/塔楼,朝天** 大院管理 大面积靓1房
南,1室1厅,越秀东山口,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002979376.html,140,30.68平米,0,其他,执信南路,未知年建/塔楼,执信南路 中层单位
南,1室1厅,越秀小北,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003463420.html,145,29.5平米,0,其他,机关宿舍,1990年建/塔楼,小北路 户型方正
东北,1室1厅,越秀淘金,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003026070.html,125,32.3平米,0,其他,麓苑路,未知年建/塔楼,麓苑路 一房一厅 放售
南,2室1厅,越秀东川路,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003761688.html,131,34.68平米,0,其他,东华西路聚兴里,未知年建/塔楼,东华西路 实用两房 出行方便
南 北,1室1厅,越秀西门口,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0003244052.html,125,35.46平米,0,其他,光孝路,未知年建/暂无数据,西门口地铁 独栋复式私房 首层出入方便
东,1室1厅,越秀建设路,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003820881.html,135,33平米,0,简装,建设三马路,未知年建/塔楼,建设三马路 温馨一房 带天台独立花园
南,1室1厅,越秀东湖,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003809188.html,145,30.72平米,0,其他,大沙头路东船上街,2001年建/塔楼,东船上街 方正一室 间隔实用
南 北,1室0厅,越秀淘金,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003487017.html,138,28.29平米,0,简装,淘金路淘金坑,1998年建/塔楼,淘金坑小区 一房一厅 环境舒适
东,1室1厅,越秀建设路,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003217183.html,120,27.85平米,0,其他,建设三马路,未知年建/塔楼,建设小区 东向 一房一厅 小户型
东,1室0厅,越秀淘金,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003834227.html,138,25平米,0,其他,淘金路,1990年建/塔楼,淘金路单间出售 家私家电齐
南,1室0厅,越秀小北,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003201515.html,135,29.23平米,0,简装,小北路,未知年建/塔楼,小北路 中层单位 通风采光好
北,1室1厅,越秀建设路,中楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0003158262.html,147,61平米,0,精装,时代YOU公寓,2006年建/塔楼,时代YOU公寓 带阳台
东,1室1厅,越秀淘金,低楼层/共35层,https://gz.lianjia.com/ershoufang/GZ0003514108.html,120,60.13平米,0,简装,广东国际大厦,1990年建/塔楼,广东国际大厦 精装修 正规一房一厅
南,2室1厅,越秀机场路,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003665856.html,140,69平米,0,简装,粮油宿舍,1996年建/塔楼,三元里 粮油宿舍楼梯高层两房 格局方正
东北,1室1厅,越秀北京路,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003102072.html,160,39.13平米,0,其他,都府小区史巷,1993年建/板楼,仓边路 一房一厅 可改两房
南,2室1厅,越秀西门口,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003378296.html,185,56.84平米,0,其他,纸行路,未知年建/塔楼,两房一厅 生活便利
西北,1室1厅,越秀西门口,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003809354.html,170,44平米,0,其他,海珠北路,未知年建/塔楼,海珠北路 通风采光
东南,1室1厅,越秀小北,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003783365.html,188,41.41平米,0,其他,环市中路,1994年建/塔楼,环市中路 一房一厅阳台 低楼层
南 北,2室1厅,越秀小北,低楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003311154.html,188,46.64平米,0,精装,小北路朱紫寮,未知年建/塔楼,朱紫寮 实用两房单位
南,1室1厅,越秀淘金,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003838437.html,198,43平米,0,其他,麓苑路,未知年建/板楼,麓苑路 一房一厅 诚意出售
东,1室1厅,越秀建设路,中楼层/共36层,https://gz.lianjia.com/ershoufang/GZ0003913781.html,190,51平米,0,其他,保利中环广场,2009年建/塔楼,保利中环公寓 高层东向
东,1室1厅,越秀建设路,高楼层/共36层,https://gz.lianjia.com/ershoufang/GZ0003370224.html,155,50平米,0,其他,保利中环广场,2009年建/塔楼,保利中环广场 东向 方正公寓
东南,1室1厅,越秀建设路,高楼层/共36层,https://gz.lianjia.com/ershoufang/GZ0003370201.html,160,50平米,0,其他,保利中环广场,2009年建/塔楼,保利中环公寓 高层东南向
东,4室1厅,越秀建设路,高楼层/共36层,https://gz.lianjia.com/ershoufang/GZ0003370176.html,155,50平米,0,其他,保利中环广场,2009年建/塔楼,保利中环广场 东向 方正公寓
东,4室1厅,越秀建设路,高楼层/共36层,https://gz.lianjia.com/ershoufang/GZ0003370163.html,155,50平米,0,其他,保利中环广场,2009年建/塔楼,保利中环广场 东向 方正公寓
东北,1室1厅,越秀东风东,低楼层/共2层,https://gz.lianjia.com/ershoufang/GZ0003172165.html,168,28.43平米,0,其他,力迅商务大厦,未知年建/塔楼,力讯商务大厦 6米层高时尚复式 保养新净
东,1室0厅,越秀建设路,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003791337.html,163,31.98平米,0,简装,嘉颐居,2006年建/塔楼,嘉颐居 实用一房
东,2室1厅,越秀五羊新城,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0002530049.html,170,32.54平米,0,其他,明月二路,1988年建/塔楼,通风采光好 格局方正 标准两房
南,3室1厅,越秀东川路,低楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003258133.html,188,39.19平米,0,简装,东华西路,未知年建/塔楼,东华西路 低层三房 出行方便
南,2室1厅,越秀东川路,低楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003227958.html,180,39.8平米,0,精装,东川路元运街,未知年建/塔楼,东川路 南向 精装修 出售
东北,1室1厅,越秀东山口,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003005863.html,174,34.67平米,0,其他,中山一路,未知年建/塔楼,中山一路  户型方正 通风采光好
南,1室0厅,越秀东风东,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003341035.html,155,28平米,0,其他,福今路3号大院,未知年建/板楼,福今路 南向户型 单间出售
南,2室1厅,越秀小北,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003667373.html,180,31.53平米,0,其他,环市中路,未知年建/塔楼,环市中路两房一厅带阳台 中楼层
北,1室1厅,越秀小北,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003851730.html,150,38.24平米,0,其他,小北路蟹岗道,未知年建/塔楼,五号线地铁口+越秀公园+安静可改小两房
北,1室1厅,越秀麓景,低楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003034285.html,182,34.41平米,0,其他,麓湖盛景,2007年建/塔楼,麓湖盛景 精致一房 户型方正
东 西,2室1厅,越秀建设路,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003027431.html,160,39.03平米,0,精装,黄华路中约外街,1990年建/塔楼,黄华路中约外街 温馨两房 出售
东,1室1厅,越秀麓景,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003586455.html,150,29.84平米,0,其他,金麓山庄,2005年建/塔楼,金麓山庄 新装修 方正一房一厅
南,1室1厅,越秀淘金,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003517633.html,190,36.62平米,0,其他,华侨新村友爱路,2000年建/塔楼,华侨新村 一房一厅 户型方正
北,2室1厅,越秀东山口,低楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003833919.html,190,69平米,0,其他,东山铭泰公馆,未知年建/塔楼,东山铭泰 精致一房 交通便利
北,2室1厅,越秀建设路,中楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0002840881.html,195,87平米,0,简装,时代YOU公寓,2006年建/塔楼,时代YOU公寓 精致两房一厅
东,2室1厅,越秀淘金,低楼层/共35层,https://gz.lianjia.com/ershoufang/GZ0003080077.html,160,87.41平米,0,简装,广东国际大厦,1990年建/塔楼,环市东路 两房出售
北,2室2厅,越秀建设路,低楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0003221783.html,190,89.4平米,0,精装,时代YOU公寓,2006年建/塔楼,时代you公寓  温馨舒适，北向实用
东南,3室1厅,越秀机场路,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003270278.html,199,89平米,0,简装,华秀苑,1997年建/塔楼,越秀区 北站路 华秀苑 实用三房 东南向
南 北,2室2厅,越秀机场路,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003190050.html,150,67平米,0,其他,华秀苑,1997年建/塔楼,越秀区 华秀苑 方正两房 南北通透
南 北,1室1厅,越秀建设路,高楼层/共21层,https://gz.lianjia.com/ershoufang/GZ0003332592.html,160,60.24平米,0,简装,时代YOU公寓,2006年建/塔楼,先烈南路 时代YOU公寓 交通便利
南,3室1厅,越秀机场路,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003161053.html,155,71.23平米,0,其他,明泉花园,2000年建/塔楼,明泉花园 户型方正实用 中层大2房
南,3室1厅,越秀机场路,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003318442.html,150,78.78平米,0,其他,明泉花园,2000年建/塔楼,明泉花园 装修保养好 实用三房
北,1室0厅,越秀东湖,低楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0003223171.html,248,34平米,0,其他,东山水恋,2007年建/塔楼,东山水恋 实用一房 采光佳
北,2室1厅,越秀淘金,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003898631.html,286,48.93平米,0,简装,淘金北路,1988年建/塔楼,淘金北路 两房出售
西,2室1厅,越秀淘金,高楼层/共28层,https://gz.lianjia.com/ershoufang/GZ0003758740.html,280,54平米,0,简装,恒华阁,2005年建/塔楼,恒华阁 精装电梯两房一厅 看房方便
南 北,2室1厅,越秀五羊新城,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003251882.html,290,59平米,0,其他,东兴小区东兴南路,1995年建/塔楼,东兴南小区 南北向两房 户型方正实用
西北,2室1厅,越秀淘金,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003174591.html,290,58.05平米,0,其他,淘金路,1990年建/塔楼,淘金路 两房一厅 通风采光好
东北,2室1厅,越秀淘金,低楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003172422.html,250,49.35平米,0,简装,淘金路,1990年建/塔楼,淘金路小区 电梯单位出售
南 北,2室1厅,越秀五羊新城,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003080472.html,223,45平米,0,其他,东兴小区东兴一街,1995年建/塔楼,东兴小区 户型方正 通风采光好 单边位
南 北,2室1厅,越秀建设路,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003415906.html,240,59.12平米,0,精装,邮电新村环市东路,1990年建/板楼,商品房，满五年，业主家庭一住房
西,2室1厅,越秀麓景,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003836318.html,220,49.38平米,0,其他,金麓山庄,2005年建/塔楼,金麓山庄 温馨两房 业主诚心放卖
南,2室1厅,越秀建设路,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003924829.html,290,57平米,0,简装,建设六马路青菜岗,1996年建/塔楼,青菜岗大院 中层两房  南北对流
南 北,2室1厅,越秀建设路,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003925731.html,228,44平米,0,其他,先烈南路青菜东街,1990年建/塔楼,先烈南路 2房南北通透
北,2室1厅,越秀淘金,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003797043.html,298,49.7平米,0,简装,淘金北路正平中街,1995年建/塔楼,淘金北路 正规两房 格局方正
南,1室0厅,越秀建设路,中楼层/共20层,https://gz.lianjia.com/ershoufang/GZ0003595858.html,210,36平米,0,精装,好世界公寓,2006年建/塔楼,好世界公寓 南向1房
东,1室1厅,越秀水荫,高楼层/共29层,https://gz.lianjia.com/ershoufang/GZ0003915227.html,230,38平米,0,其他,嘉诚国际公寓,2007年建/塔楼,嘉诚国际公寓 正规户型 采光朝向好
南,2室1厅,越秀淘金,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003844364.html,230,38平米,0,简装,华侨新村原道路,未知年建/板楼,原道路小两房出售
东,1室0厅,越秀环市东,高楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0003384035.html,280,34.44平米,0,简装,东方广场,1998年建/塔楼,东方广场 实用一房 格局方正
东,1室0厅,越秀小北,低楼层/共20层,https://gz.lianjia.com/ershoufang/GZ0003737656.html,228,38.37平米,0,其他,越秀花苑大厦,1997年建/塔楼,越秀花苑大厦 居家装修 安静宜居
北,1室1厅,越秀小北,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003236631.html,230,38平米,0,简装,应元路华光街,未知年建/塔楼,应元路 大院管理 方正一房
北,1室1厅,越秀农讲所,中楼层/共22层,https://gz.lianjia.com/ershoufang/GZ0003326488.html,248,36.95平米,0,其他,俊逸阁,2005年建/塔楼,俊逸阁 电梯一房 地铁农讲所站 配套完善
东北,1室1厅,越秀东湖,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003734011.html,210,29.28平米,0,简装,东华东路,未知年建/塔楼,交通便利 配套成熟
东北,1室0厅,越秀农讲所,中楼层/共26层,https://gz.lianjia.com/ershoufang/GZ0003510039.html,220,32平米,0,简装,德意居,2008年建/塔楼,德意居 电梯一房
南,1室1厅,越秀杨箕,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003504605.html,200,26.56平米,0,其他,共和三路,未知年建/塔楼,共和三路一房出售
北,1室0厅,越秀小北,中楼层/共22层,https://gz.lianjia.com/ershoufang/GZ0003211899.html,200,28.48平米,0,其他,嘉洲翠庭,未知年建/塔楼,嘉洲翠庭 实用电梯大单间 诚意出售
南 北,2室0厅,越秀小北,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003504720.html,210,37平米,0,简装,小北路小石街,未知年建/塔楼,越秀小石街+条形砖外墙+楼龄新+住家装修
南 北,2室1厅,越秀杨箕,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003377849.html,200,34.08平米,0,其他,共和南路,未知年建/塔楼,共和南路 电梯实用两房 格局方正
东北,1室0厅,越秀黄花岗,高楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003149298.html,220,37平米,0,其他,凯城华庭,未知年建/塔楼,凯城华庭 方正一房 诚意出售
南,1室1厅,越秀东风东,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003153145.html,280,39平米,0,简装,梅花路,未知年建/塔楼,梅花路 大院管理 安静舒服 一房一厅
东南,2室1厅,越秀小北,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0002542901.html,266,37.56平米,0,其他,应元路华光街,未知年建/塔楼,应元路 中层两房
西北,2室1厅,越秀东山口,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003338178.html,200,39.1平米,0,其他,执信南路竹丝岗北直街,1990年建/塔楼,竹丝岗 中楼层 温馨两房两房
